date,date_year,date_month,date_day,date_dw,date_holiday,date_holiday_note
2020-01-01T00:00:00Z,2020,1,1,Wed,1,元日
2020-01-02T00:00:00Z,2020,1,2,Thu,0,NA
2020-01-03T00:00:00Z,2020,1,3,Fri,0,NA
2020-01-04T00:00:00Z,2020,1,4,Sat,1,NA
2020-01-05T00:00:00Z,2020,1,5,Sun,1,NA
2020-01-06T00:00:00Z,2020,1,6,Mon,0,NA
2020-01-07T00:00:00Z,2020,1,7,Tue,0,NA
2020-01-08T00:00:00Z,2020,1,8,Wed,0,NA
2020-01-09T00:00:00Z,2020,1,9,Thu,0,NA
2020-01-10T00:00:00Z,2020,1,10,Fri,0,NA
2020-01-11T00:00:00Z,2020,1,11,Sat,1,NA
2020-01-12T00:00:00Z,2020,1,12,Sun,1,NA
2020-01-13T00:00:00Z,2020,1,13,Mon,1,成人の日
2020-01-14T00:00:00Z,2020,1,14,Tue,0,NA
2020-01-15T00:00:00Z,2020,1,15,Wed,0,NA
2020-01-16T00:00:00Z,2020,1,16,Thu,0,NA
2020-01-17T00:00:00Z,2020,1,17,Fri,0,NA
2020-01-18T00:00:00Z,2020,1,18,Sat,1,NA
2020-01-19T00:00:00Z,2020,1,19,Sun,1,NA
2020-01-20T00:00:00Z,2020,1,20,Mon,0,NA
2020-01-21T00:00:00Z,2020,1,21,Tue,0,NA
2020-01-22T00:00:00Z,2020,1,22,Wed,0,NA
2020-01-23T00:00:00Z,2020,1,23,Thu,0,NA
2020-01-24T00:00:00Z,2020,1,24,Fri,0,NA
2020-01-25T00:00:00Z,2020,1,25,Sat,1,NA
2020-01-26T00:00:00Z,2020,1,26,Sun,1,NA
2020-01-27T00:00:00Z,2020,1,27,Mon,0,NA
2020-01-28T00:00:00Z,2020,1,28,Tue,0,NA
2020-01-29T00:00:00Z,2020,1,29,Wed,0,NA
2020-01-30T00:00:00Z,2020,1,30,Thu,0,NA
2020-01-31T00:00:00Z,2020,1,31,Fri,0,NA
2020-02-01T00:00:00Z,2020,2,1,Sat,1,NA
2020-02-02T00:00:00Z,2020,2,2,Sun,1,NA
2020-02-03T00:00:00Z,2020,2,3,Mon,0,NA
2020-02-04T00:00:00Z,2020,2,4,Tue,0,NA
2020-02-05T00:00:00Z,2020,2,5,Wed,0,NA
2020-02-06T00:00:00Z,2020,2,6,Thu,0,NA
2020-02-07T00:00:00Z,2020,2,7,Fri,0,NA
2020-02-08T00:00:00Z,2020,2,8,Sat,1,NA
2020-02-09T00:00:00Z,2020,2,9,Sun,1,NA
2020-02-10T00:00:00Z,2020,2,10,Mon,0,NA
2020-02-11T00:00:00Z,2020,2,11,Tue,1,建国記念日
2020-02-12T00:00:00Z,2020,2,12,Wed,0,NA
2020-02-13T00:00:00Z,2020,2,13,Thu,0,NA
2020-02-14T00:00:00Z,2020,2,14,Fri,0,NA
2020-02-15T00:00:00Z,2020,2,15,Sat,1,NA
2020-02-16T00:00:00Z,2020,2,16,Sun,1,NA
2020-02-17T00:00:00Z,2020,2,17,Mon,0,NA
2020-02-18T00:00:00Z,2020,2,18,Tue,0,NA
2020-02-19T00:00:00Z,2020,2,19,Wed,0,NA
2020-02-20T00:00:00Z,2020,2,20,Thu,0,NA
2020-02-21T00:00:00Z,2020,2,21,Fri,0,NA
2020-02-22T00:00:00Z,2020,2,22,Sat,1,NA
2020-02-23T00:00:00Z,2020,2,23,Sun,1,天皇誕生日
2020-02-24T00:00:00Z,2020,2,24,Mon,1,振替休日
2020-02-25T00:00:00Z,2020,2,25,Tue,0,NA
2020-02-26T00:00:00Z,2020,2,26,Wed,0,NA
2020-02-27T00:00:00Z,2020,2,27,Thu,0,NA
2020-02-28T00:00:00Z,2020,2,28,Fri,0,NA
2020-02-29T00:00:00Z,2020,2,29,Sat,1,NA
2020-03-01T00:00:00Z,2020,3,1,Sun,1,NA
2020-03-02T00:00:00Z,2020,3,2,Mon,0,NA
2020-03-03T00:00:00Z,2020,3,3,Tue,0,NA
2020-03-04T00:00:00Z,2020,3,4,Wed,0,NA
2020-03-05T00:00:00Z,2020,3,5,Thu,0,NA
2020-03-06T00:00:00Z,2020,3,6,Fri,0,NA
2020-03-07T00:00:00Z,2020,3,7,Sat,1,NA
2020-03-08T00:00:00Z,2020,3,8,Sun,1,NA
2020-03-09T00:00:00Z,2020,3,9,Mon,0,NA
2020-03-10T00:00:00Z,2020,3,10,Tue,0,NA
2020-03-11T00:00:00Z,2020,3,11,Wed,0,NA
2020-03-12T00:00:00Z,2020,3,12,Thu,0,NA
2020-03-13T00:00:00Z,2020,3,13,Fri,0,NA
2020-03-14T00:00:00Z,2020,3,14,Sat,1,NA
2020-03-15T00:00:00Z,2020,3,15,Sun,1,NA
2020-03-16T00:00:00Z,2020,3,16,Mon,0,NA
2020-03-17T00:00:00Z,2020,3,17,Tue,0,NA
2020-03-18T00:00:00Z,2020,3,18,Wed,0,NA
2020-03-19T00:00:00Z,2020,3,19,Thu,0,NA
2020-03-20T00:00:00Z,2020,3,20,Fri,1,春分の日
2020-03-21T00:00:00Z,2020,3,21,Sat,1,NA
2020-03-22T00:00:00Z,2020,3,22,Sun,1,NA
2020-03-23T00:00:00Z,2020,3,23,Mon,0,NA
2020-03-24T00:00:00Z,2020,3,24,Tue,0,NA
2020-03-25T00:00:00Z,2020,3,25,Wed,0,NA
2020-03-26T00:00:00Z,2020,3,26,Thu,0,NA
2020-03-27T00:00:00Z,2020,3,27,Fri,0,NA
2020-03-28T00:00:00Z,2020,3,28,Sat,1,NA
2020-03-29T00:00:00Z,2020,3,29,Sun,1,NA
2020-03-30T00:00:00Z,2020,3,30,Mon,0,NA
2020-03-31T00:00:00Z,2020,3,31,Tue,0,NA
2020-04-01T00:00:00Z,2020,4,1,Wed,0,NA
2020-04-02T00:00:00Z,2020,4,2,Thu,0,NA
2020-04-03T00:00:00Z,2020,4,3,Fri,0,NA
2020-04-04T00:00:00Z,2020,4,4,Sat,1,NA
2020-04-05T00:00:00Z,2020,4,5,Sun,1,NA
2020-04-06T00:00:00Z,2020,4,6,Mon,0,NA
2020-04-07T00:00:00Z,2020,4,7,Tue,0,NA
2020-04-08T00:00:00Z,2020,4,8,Wed,0,NA
2020-04-09T00:00:00Z,2020,4,9,Thu,0,NA
2020-04-10T00:00:00Z,2020,4,10,Fri,0,NA
2020-04-11T00:00:00Z,2020,4,11,Sat,1,NA
2020-04-12T00:00:00Z,2020,4,12,Sun,1,NA
2020-04-13T00:00:00Z,2020,4,13,Mon,0,NA
2020-04-14T00:00:00Z,2020,4,14,Tue,0,NA
2020-04-15T00:00:00Z,2020,4,15,Wed,0,NA
2020-04-16T00:00:00Z,2020,4,16,Thu,0,NA
2020-04-17T00:00:00Z,2020,4,17,Fri,0,NA
2020-04-18T00:00:00Z,2020,4,18,Sat,1,NA
2020-04-19T00:00:00Z,2020,4,19,Sun,1,NA
2020-04-20T00:00:00Z,2020,4,20,Mon,0,NA
2020-04-21T00:00:00Z,2020,4,21,Tue,0,NA
2020-04-22T00:00:00Z,2020,4,22,Wed,0,NA
2020-04-23T00:00:00Z,2020,4,23,Thu,0,NA
2020-04-24T00:00:00Z,2020,4,24,Fri,0,NA
2020-04-25T00:00:00Z,2020,4,25,Sat,1,NA
2020-04-26T00:00:00Z,2020,4,26,Sun,1,NA
2020-04-27T00:00:00Z,2020,4,27,Mon,0,NA
2020-04-28T00:00:00Z,2020,4,28,Tue,0,NA
2020-04-29T00:00:00Z,2020,4,29,Wed,1,昭和の日
2020-04-30T00:00:00Z,2020,4,30,Thu,0,NA
2020-05-01T00:00:00Z,2020,5,1,Fri,0,NA
2020-05-02T00:00:00Z,2020,5,2,Sat,1,NA
2020-05-03T00:00:00Z,2020,5,3,Sun,1,憲法記念日
2020-05-04T00:00:00Z,2020,5,4,Mon,1,みどりの日
2020-05-05T00:00:00Z,2020,5,5,Tue,1,こどもの日
2020-05-06T00:00:00Z,2020,5,6,Wed,1,振替休日
2020-05-07T00:00:00Z,2020,5,7,Thu,0,NA
2020-05-08T00:00:00Z,2020,5,8,Fri,0,NA
2020-05-09T00:00:00Z,2020,5,9,Sat,1,NA
2020-05-10T00:00:00Z,2020,5,10,Sun,1,NA
2020-05-11T00:00:00Z,2020,5,11,Mon,0,NA
2020-05-12T00:00:00Z,2020,5,12,Tue,0,NA
2020-05-13T00:00:00Z,2020,5,13,Wed,0,NA
2020-05-14T00:00:00Z,2020,5,14,Thu,0,NA
2020-05-15T00:00:00Z,2020,5,15,Fri,0,NA
2020-05-16T00:00:00Z,2020,5,16,Sat,1,NA
2020-05-17T00:00:00Z,2020,5,17,Sun,1,NA
2020-05-18T00:00:00Z,2020,5,18,Mon,0,NA
2020-05-19T00:00:00Z,2020,5,19,Tue,0,NA
2020-05-20T00:00:00Z,2020,5,20,Wed,0,NA
2020-05-21T00:00:00Z,2020,5,21,Thu,0,NA
2020-05-22T00:00:00Z,2020,5,22,Fri,0,NA
2020-05-23T00:00:00Z,2020,5,23,Sat,1,NA
2020-05-24T00:00:00Z,2020,5,24,Sun,1,NA
2020-05-25T00:00:00Z,2020,5,25,Mon,0,NA
2020-05-26T00:00:00Z,2020,5,26,Tue,0,NA
2020-05-27T00:00:00Z,2020,5,27,Wed,0,NA
2020-05-28T00:00:00Z,2020,5,28,Thu,0,NA
2020-05-29T00:00:00Z,2020,5,29,Fri,0,NA
2020-05-30T00:00:00Z,2020,5,30,Sat,1,NA
2020-05-31T00:00:00Z,2020,5,31,Sun,1,NA
2020-06-01T00:00:00Z,2020,6,1,Mon,0,NA
2020-06-02T00:00:00Z,2020,6,2,Tue,0,NA
2020-06-03T00:00:00Z,2020,6,3,Wed,0,NA
2020-06-04T00:00:00Z,2020,6,4,Thu,0,NA
2020-06-05T00:00:00Z,2020,6,5,Fri,0,NA
2020-06-06T00:00:00Z,2020,6,6,Sat,1,NA
2020-06-07T00:00:00Z,2020,6,7,Sun,1,NA
2020-06-08T00:00:00Z,2020,6,8,Mon,0,NA
2020-06-09T00:00:00Z,2020,6,9,Tue,0,NA
2020-06-10T00:00:00Z,2020,6,10,Wed,0,NA
2020-06-11T00:00:00Z,2020,6,11,Thu,0,NA
2020-06-12T00:00:00Z,2020,6,12,Fri,0,NA
2020-06-13T00:00:00Z,2020,6,13,Sat,1,NA
2020-06-14T00:00:00Z,2020,6,14,Sun,1,NA
2020-06-15T00:00:00Z,2020,6,15,Mon,0,NA
2020-06-16T00:00:00Z,2020,6,16,Tue,0,NA
2020-06-17T00:00:00Z,2020,6,17,Wed,0,NA
2020-06-18T00:00:00Z,2020,6,18,Thu,0,NA
2020-06-19T00:00:00Z,2020,6,19,Fri,0,NA
2020-06-20T00:00:00Z,2020,6,20,Sat,1,NA
2020-06-21T00:00:00Z,2020,6,21,Sun,1,NA
2020-06-22T00:00:00Z,2020,6,22,Mon,0,NA
2020-06-23T00:00:00Z,2020,6,23,Tue,0,NA
2020-06-24T00:00:00Z,2020,6,24,Wed,0,NA
2020-06-25T00:00:00Z,2020,6,25,Thu,0,NA
2020-06-26T00:00:00Z,2020,6,26,Fri,0,NA
2020-06-27T00:00:00Z,2020,6,27,Sat,1,NA
2020-06-28T00:00:00Z,2020,6,28,Sun,1,NA
2020-06-29T00:00:00Z,2020,6,29,Mon,0,NA
2020-06-30T00:00:00Z,2020,6,30,Tue,0,NA
2020-07-01T00:00:00Z,2020,7,1,Wed,0,NA
2020-07-02T00:00:00Z,2020,7,2,Thu,0,NA
2020-07-03T00:00:00Z,2020,7,3,Fri,0,NA
2020-07-04T00:00:00Z,2020,7,4,Sat,1,NA
2020-07-05T00:00:00Z,2020,7,5,Sun,1,NA
2020-07-06T00:00:00Z,2020,7,6,Mon,0,NA
2020-07-07T00:00:00Z,2020,7,7,Tue,0,NA
2020-07-08T00:00:00Z,2020,7,8,Wed,0,NA
2020-07-09T00:00:00Z,2020,7,9,Thu,0,NA
2020-07-10T00:00:00Z,2020,7,10,Fri,0,NA
2020-07-11T00:00:00Z,2020,7,11,Sat,1,NA
2020-07-12T00:00:00Z,2020,7,12,Sun,1,NA
2020-07-13T00:00:00Z,2020,7,13,Mon,0,NA
2020-07-14T00:00:00Z,2020,7,14,Tue,0,NA
2020-07-15T00:00:00Z,2020,7,15,Wed,0,NA
2020-07-16T00:00:00Z,2020,7,16,Thu,0,NA
2020-07-17T00:00:00Z,2020,7,17,Fri,0,NA
2020-07-18T00:00:00Z,2020,7,18,Sat,1,NA
2020-07-19T00:00:00Z,2020,7,19,Sun,1,NA
2020-07-20T00:00:00Z,2020,7,20,Mon,0,NA
2020-07-21T00:00:00Z,2020,7,21,Tue,0,NA
2020-07-22T00:00:00Z,2020,7,22,Wed,0,NA
2020-07-23T00:00:00Z,2020,7,23,Thu,1,海の日
2020-07-24T00:00:00Z,2020,7,24,Fri,1,スポーツの日
2020-07-25T00:00:00Z,2020,7,25,Sat,1,NA
2020-07-26T00:00:00Z,2020,7,26,Sun,1,NA
2020-07-27T00:00:00Z,2020,7,27,Mon,0,NA
2020-07-28T00:00:00Z,2020,7,28,Tue,0,NA
2020-07-29T00:00:00Z,2020,7,29,Wed,0,NA
2020-07-30T00:00:00Z,2020,7,30,Thu,0,NA
2020-07-31T00:00:00Z,2020,7,31,Fri,0,NA
2020-08-01T00:00:00Z,2020,8,1,Sat,1,NA
2020-08-02T00:00:00Z,2020,8,2,Sun,1,NA
2020-08-03T00:00:00Z,2020,8,3,Mon,0,NA
2020-08-04T00:00:00Z,2020,8,4,Tue,0,NA
2020-08-05T00:00:00Z,2020,8,5,Wed,0,NA
2020-08-06T00:00:00Z,2020,8,6,Thu,0,NA
2020-08-07T00:00:00Z,2020,8,7,Fri,0,NA
2020-08-08T00:00:00Z,2020,8,8,Sat,1,NA
2020-08-09T00:00:00Z,2020,8,9,Sun,1,NA
2020-08-10T00:00:00Z,2020,8,10,Mon,1,山の日
2020-08-11T00:00:00Z,2020,8,11,Tue,0,NA
2020-08-12T00:00:00Z,2020,8,12,Wed,0,NA
2020-08-13T00:00:00Z,2020,8,13,Thu,0,NA
2020-08-14T00:00:00Z,2020,8,14,Fri,0,NA
2020-08-15T00:00:00Z,2020,8,15,Sat,1,NA
2020-08-16T00:00:00Z,2020,8,16,Sun,1,NA
2020-08-17T00:00:00Z,2020,8,17,Mon,0,NA
2020-08-18T00:00:00Z,2020,8,18,Tue,0,NA
2020-08-19T00:00:00Z,2020,8,19,Wed,0,NA
2020-08-20T00:00:00Z,2020,8,20,Thu,0,NA
2020-08-21T00:00:00Z,2020,8,21,Fri,0,NA
2020-08-22T00:00:00Z,2020,8,22,Sat,1,NA
2020-08-23T00:00:00Z,2020,8,23,Sun,1,NA
2020-08-24T00:00:00Z,2020,8,24,Mon,0,NA
2020-08-25T00:00:00Z,2020,8,25,Tue,0,NA
2020-08-26T00:00:00Z,2020,8,26,Wed,0,NA
2020-08-27T00:00:00Z,2020,8,27,Thu,0,NA
2020-08-28T00:00:00Z,2020,8,28,Fri,0,NA
2020-08-29T00:00:00Z,2020,8,29,Sat,1,NA
